TRX_USD_VALUE,EU_CUST_NAME,TRX_NUMBER,OTM_DATE,SALES_CHANNEL_CODE,TRX_SOURCE_TYPE,TRX_ORIG_CODE,WEB_ORDER_ID,OFFER_TYPE,DEAL_ID,TERM,REMAINING_TERM,CONTRACT_START_DATE,CONTRACT_END_DATE,SC_SPLIT_PERCENT,SUBROLE_NAME,SALESREP,SEGMENT1
1512.00,COLLEGE DE PARIS,87133137,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87133137,WEBEX,47596020,12,12,4/29/2020,NULL,1,Teams,FR-COM-IDF-CL-TAM-6,CC_FRA_IDF_SMB_PS_AM2
1931.76,DEUTSCHE TELEKOM AG,87133319,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87133319,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
258.48,REWE DORTMUND VERTRIEBSGES MBH,87133542,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87133542,WEBEX,47140411,12,12,NULL,NULL,1,Account Manager,bsagolla,ENT GER-REWE
12772.80,FINANCIAL OMBUDSMAN SERVICE LTD,87133565,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87133565,WEBEX,47614823,12,12,3/26/2020,NULL,1,Teams,CGOV_TEAM,PMJ_EAW_CGOV_TREASURY1
-5015.01,BAYER BUSINESS SERVICES GMBH,87134206,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87134206,WEBEX,47516258,12,9,1/20/2020,NULL,1,Teams,HQ_CGEM_GLL_BAYER_DE,SA-BAYER-GER L6
3035.89,CAPGEMINI TRANSPAC,87116326,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87116326,VIPTELA,19907697,36,36,5/1/2020,NULL,1,Teams,HQ_CGEM_GLL_CAPGEMINI_FR,GLL_CAPGEMINI_FR
0.00,ANTAMINA,87134346,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87134346,WEBEX,47572808,12,1,6/18/2019,NULL,1,Account Manager,davlewi2,CSL_PER_CML_2
0.00,ACTIVE BUSINESS & TECHNOLOGYSL,87134820,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87134820,UMBRELLA,47611993,12,2,6/27/2019,NULL,1,Account Manager,joaqlope,SPAIN_COMM_GNN_NE
7293.60,ANDERSON TRUCKING SERVICE INC,87134608,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87134608,WEBEX,47579921,36,36,5/3/2020,NULL,1,Account Manager,jafoss,MINNESOTA_ND COM SELECT
3602.40,SCHRODERS ITALY SIM SPA,87134829,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87134829,WEBEX,47584426,12,12,11/26/2019,NULL,1,Account Manager,egalasso,ITALY-COMM-GNN-CS4
3672.00,"Headscratchers, LLC",1300158145,04/28/2020 00:00:00,NULL,MANUAL,XAAS,1300158145,WEBEX,1200228346,1,1,4/28/2020,NULL,1,Teams,USC-SB-NN ROCKIES,SBU_NN ROCKIES
1185.60,ACQUEDOTTO PUGLIESE SPA,87135023,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87135023,WEBEX,47572062,12,12,1/21/2020,NULL,1,Account Manager,gleuzzi,PSL_ITA_REG_PUGLIA
425.76,CONSULTING GROUP SPA,87135028,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87135028,WEBEX,47574740,12,12,4/29/2020,NULL,1,Account Manager,egalasso,ITALY-COMM-GNN-CS4
387.00,Bendpak Inc,1300158124,04/28/2020 00:00:00,NULL,MANUAL,XAAS,1300158124,WEBEX,1200230575,12,12,4/28/2020,NULL,1,Teams,USC-SB NORTH PACIFIC PSR2,SBU_NAMED NORTH PACIFIC
18350.40,ORANGE BUSINESS SERVICES U.S. INC,87135216,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87135216,VIPTELA,19315892,60,60,NULL,NULL,1,Teams,IN_CGEM_GLL_SIEMENS_US,EEA848
1440.00,CITY OF NORTHFIELD,87135426,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87135426,Duo Standard,47575046,12,12,4/30/2020,NULL,1,Account Manager,mikjohn2,SLED-Upper Midwest St-L6
3086.65,NEW STRATEGY CENTER,1300158136,04/28/2020 00:00:00,NULL,MANUAL,XAAS,1300158136,WEBEX,1200230455,12,12,4/29/2020,NULL,1,Teams,CC ROU TEAM1,ROMANIA-PL-NON-NAMED
15781.20,PIMA COUNTY SHERIFF S DEPT,87135340,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87135340,VIPTELA,46986857,60,60,NULL,NULL,1,Account Manager,dhemming,SLED-Southwest ST Stra-L6
-316.87,CALIFORNIA CRAFT BREWERS ASSOCIATION,1300158149,04/28/2020 00:00:00,NULL,MANUAL,XAAS,1300158149,WEBEX,1200132596,8,4,9/4/2019,NULL,1,Teams,USC-SB-NN NORTHERN CA,SBU_NN NORTHERN CAL
42672.00,SOFTBANK INVESTMENT ADVISERS,87133178,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87133178,UMBRELLA,45459563,12,12,5/1/2020,NULL,1,Teams,VS-AM-SP-JP-SOFTBANK-VSAM-1,SBB US L6
288.00,AEGIS SCIENCES CORPORATION,87134888,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87134888,Duo Standard,47532024,12,12,5/1/2020,NULL,1,Teams,VS-US-COM-SOUTH-G-VSAM-04,GA-TN COM MIDSIZE
9028.80,MA MORTENSON CONSTRUCTION INC,87135538,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87135538,UMBRELLA,47588804,36,36,5/1/2020,NULL,1,Account Manager,rboyts,CSL_NORTHWOODS SELECT
5760.00,Information Management Network,1300158186,04/28/2020 00:00:00,NULL,MANUAL,XAAS,1300158186,WEBEX,1200230993,1,1,4/28/2020,NULL,1,Teams,USC-SB-NN NYC METRO UPTOWN,SBU_NN NYC METRO UPTOWN
181.92,FOUR51 INC,87136426,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87136426,WEBEX,47608952,12,12,9/19/2019,NULL,1,Teams,VS-US-COM-CNTRL-G-VSAM-09,MINNESOTA_ND COM MIDSIZE
1494.00,PRESIDENCY SOLUTIONS,1300158177,04/28/2020 00:00:00,NULL,MANUAL,XAAS,1300158177,WEBEX,1200230416,1,1,4/28/2020,NULL,1,Teams,USC-SB-NN NORTHERN CA,SBU_NN NORTHERN CAL
3720.00,SMITHFOODS,1300158199,04/28/2020 00:00:00,NULL,MANUAL,XAAS,1300158199,WEBEX,1200231091,12,12,12/11/2019,NULL,1,Teams,USC-SB-NN SOKY,SBU_NN SOKY
2317.64,"CORPORATION OF THE CITY OF BRAMPTON, THE",87137030,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87137030,WEBEX,47596120,12,12,4/30/2020,NULL,1,Account Manager,rcommiss,CENTRAL PS MAJOR
50702.40,CENTERSTONE OF KENTUCKY INC,87136456,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87136456,WEBEX,45774336,48,48,NULL,NULL,1,Account Manager,amniehau,GA-TN COM SELECT
0.00,LOS ANGELES DEPT OF WATER AND POWER,87136947,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87136947,WEBEX,47616008,12,3,7/29/2019,NULL,1,Teams,LA Cities Team,SLED-LA Metro St-L6
679.44,COUNTY OF GREENE,87136430,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87136430,WEBEX,47483639,12,12,1/20/2020,NULL,1,Account Manager,bpoindex,SLED-Heartland Pr-L6
15772.34,K&L GATES LLP,87131672,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87131672,N9K_SW_SUB,45919328,36,36,5/7/2020,NULL,1,Account Manager,knellis,PA SELECT MAJOR
1722.53,SASKATCHEWAN MEDICAL ASSOCIATION,87136969,04/28/2020 00:00:00,NULL,MANUAL,XAAS,87136969,WEBEX,47573333,12,12,5/1/2020,NULL,1,Teams,TEAM_SMALL_WEST I_SBSM,SBU_CAN_WEST I_SBSM1
-3983.87,Virtusa Corporation,1300158217,04/28/2020 00:00:00,NULL,MANUAL,XAAS,1300158217,WEBEX,1200147156,1,5,3/29/2020,NULL,1,Other Sales Support,vverducc,BOSTON METRO COM SELECT
28.37,ELVEEGO CIRCUITS PRIVATE LIMITED,1300107588,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300107588,WEBEX,1200165275,2,NULL,NULL,NULL,1,Account Manager,rvphanik,SBU_IND_STH1_KR_PL
2173.80,VAN OSS & PARTNERS BV,87137805,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87137805,WEBEX,47580760,12,12,5/4/2020,NULL,1,Teams,NLD_SMB TEAM_6,SBU_NLD_AM6
348.00,S JAYKISHAN CONSULTING PRIVATE LTD,87138106,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87138106,WEBEX,NULL,12,12,4/29/2020,NULL,1,Account Manager,sodam,SBU_IND_EAST2_WB_PL
3156.38,AVEVA,87138186,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87138186,VIPTELA,NULL,36,36,5/2/2020,NULL,1,Unallocated,LAN SYSTEMS,AUST_POS CLAIMS TEAM
31.31,OEGUT GMBH,1300158234,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158234,WEBEX,1200227658,1,1,4/29/2020,NULL,1,Teams,CC AT TEAM1,AUSTRIA_COM_TER1_CLNN
-91.06,ELI LILLY JAPAN KK,50000291569891,04/29/2020 00:00:00,NULL,MANUAL,XAAS,50000291569891,WEBEX,41949683,12,3,8/1/2019,NULL,1,Teams,JPN_SMALL_KANSAI_SHARED,JPN_COM_WEST_TMF_NN_TEAM
-370.48,INFOGIX INTERNATIONAL PVT LTD,50000201591837,04/29/2020 00:00:00,NULL,MANUAL,XAAS,50000201591837,WEBEX,41064117,12,3,7/20/2019,NULL,1,Teams,SBU_IND_NORTH_TBH,SBU_IND_NORTH1_GN_PL
965.88,DEUTSCHE TELEKOM AG,87134104,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87134104,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
1020.24,CAE,87138127,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87138127,CISCO_INTERSIGHT,45850945,36,36,5/1/2020,NULL,1,Account Manager,rhazlem,UK_COM_TAM_SOUTH_MM_6
0.00,HOTEL COLLECTION INTERNATIONAL SL,87138131,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87138131,WEBEX,47580294,12,1,6/7/2019,NULL,1,Account Manager,joaqlope,SPAIN_COMM_GNN_CENTRAL
1278.00,TDC/SERVICELOGISTIKK AS,87133948,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87133948,UMBRELLA,18205258,12,12,5/9/2020,NULL,1,Teams,NORWAY-PUB-SAFE-AND-SEC-TEAM,NO PS DEFENCE
8010.00,MPR ASSOCIATES INC,87133857,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87133857,UMBRELLA,40741911,12,12,5/9/2020,NULL,1,Teams,VS-US-COM-EAST-G-VSAM-17,MIDATLANTIC COM MIDSIZE
2541.60,FORM AG,87138388,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87138388,UMBRELLA,25054092,12,12,5/9/2020,NULL,1,Teams,NON_NAMED_CH_TER5,SWITZ-PL-TER5-VEL
1224.00,DREAM CORPS,87133864,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87133864,UMBRELLA,NULL,12,12,5/9/2020,NULL,1,Teams,USC-SB-NN NORTHERN CA,SBU_NN NORTHERN CAL
104399.64,DEUTSCHE GLASFASER,87138481,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87138481,IOS-XR,NULL,36,36,NULL,NULL,1,Unallocated,INGRAM DISTRIBUTION,Ingram Distribution 2
1929.60,FUNG KAI LIU YUN SUM MEMORIAL SCHOOL,87139358,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87139358,UMBRELLA,47309327,12,12,NULL,NULL,1,Account Manager,jowong2,LONGTAIL_HK_LT1
2139.00,DEN HARTIGH MANAGEMENT BV,87138895,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87138895,WEBEX,47585179,12,12,5/1/2020,NULL,1,Teams,NLD_SMB TEAM_5,SBU_NLD_AM5
665.76,ABC INTERNATIONAL HOLDINGS LTD,87139362,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87139362,WEBEX,47570136,12,12,5/13/2020,NULL,1,Account Manager,jowong2,LONGTAIL_HK_LT1
166.44,BUREAU OF LABOR INSURANCE MINISTRY OF LABOR,87139179,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87139179,WEBEX,47594268,12,12,5/4/2020,NULL,1,Account Manager,lunwu,TW_PS_MJ_MOL
309.60,TARGER ENGINEERING & CONSULTING,87139309,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87139309,WEBEX,47621307,12,12,4/30/2020,NULL,1,Account Manager,asaric,BOSNIA_HER-PL-NON-NAMED
696.72,Wahaj,1300158416,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158416,WEBEX,1200226181,12,12,4/29/2020,NULL,1,Account Manager,manajjar,KSA_COM_C
0.00,UNIVERSITE DU LUXEMBOURG,87139317,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87139317,WEBEX,47558493,36,15,8/13/2018,NULL,1,Account Manager,alhuilli,LUX_COMM_GNA
9720.00,GERAER VERKEHRSBETRIEB GMBH,87139213,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87139213,WEBEX,47307009,36,36,NULL,NULL,1,Teams,VS-GER-PMJ-REG1-GS-VSAM-54,GER_PS_REGION1_HO_L6
4400.64,NOUR NET,87135303,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87135303,CISCO_ONE,20949815,36,36,NULL,NULL,1,Teams,VS-KSA-CMD-VSAM-3,CB_SAU_CENTRAL_VSAM3
0.00,BRIDGETON BOARD OF EDUCATION,87136588,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87136588,WEBEX,47616044,60,59,4/2/2020,NULL,1,Teams,VS-US-PS-SLED-EAST-VSAM-03,SLED-NJ-CT Select L6
-22314.60,STADT MANNHEIM,87139487,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87139487,WEBEX,47476757,36,35,3/18/2020,NULL,1,Account Manager,dkattwin,GER_PS_REGION4_G3_L6
8568.00,MINISTRY OF HOUSING,87126363,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87126363,AMP4EP,20970573,36,36,NULL,NULL,1,Account Manager,raalhamm,CA_SAU_RT_AM1
7968.75,EASTMAN CHEMICAL COMPANY,87140158,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87140158,WEBEX,45858285,3,3,5/6/2020,NULL,1,Account Manager,mlaraia,TENN MAJOR
212.88,CHU OUJDA,87139978,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87139978,WEBEX,47258462,12,12,NULL,NULL,1,Account Manager,abenkira,MOROCCO-COMM_GNN
2435.76,ANIXTER,87140458,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87140458,CISCO_ONE,47585251,36,36,5/2/2020,NULL,1,Account Manager,jyearian,CSL_ILLINOIS SELECT
3977.40,PHILANDER SMITH COLLEGE,1300158421,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158421,WEBEX,1200229531,1,12,4/3/2020,NULL,1,Teams,VS-US-PS-SLED-ESML-VSAM-29,SLED-Gulf St SM TERR L6
14376.96,Scientific Systems,1300158417,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158417,WEBEX,1200214363,9,12,9/30/2019,NULL,1,Teams,USC-SB-NN GREATER NE,SBU_NN GREATER NE
958.25,Learning Tree International,1300158419,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158419,WEBEX,1200231038,1,1,5/11/2020,NULL,1,Teams,TEAM_SMALL_EAW_LONDON,CC_GBR_NON_NAMED_SOUTH_2
0.00,PANASONIC AVIONICS CORPORATION,87140390,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87140390,UMBRELLA,47615266,12,1,6/3/2019,NULL,1,Account Manager,sekoch,SOUTH COAST MAJOR
2897.64,DEUTSCHE TELEKOM AG,87138695,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87138695,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
965.88,DEUTSCHE TELEKOM AG,87140284,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87140284,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
1175.76,DEUTSCHE TELEKOM AG,87140287,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87140287,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
1175.76,DEUTSCHE TELEKOM AG,87134166,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87134166,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
2897.64,DEUTSCHE TELEKOM AG,87138711,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87138711,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
2897.64,DEUTSCHE TELEKOM AG,87140189,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87140189,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
0.00,RICHLAND COUNTY PUBLIC LIBRARY,87140591,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87140591,UMBRELLA,47608666,12,2,6/17/2019,NULL,1,Account Manager,martthom,SLED-GA-SC Reg-L6
20551.93,McKinsey & Company,1300158435,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158435,WEBEX,1200231094,12,3,8/14/2019,NULL,1,Account Manager,davkaise,NJ EMPIRE SELECT MAJOR
447.00,Van United Methodist Church,1300158434,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158434,WEBEX,1200226494,1,1,4/30/2020,NULL,1,Teams,USC-SB-NN GREATER PA,SBU_NN GREATER PENN
4680.00,CLEAN BEAUTY COLLECTIVE INC,87140500,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87140500,AMP4EP,47611092,36,36,5/1/2020,NULL,1,Teams,USC-SB-NN NYC METRO UPTOWN,SBU_NN NYC METRO UPTOWN
10017.00,JATO DYNAMICS LTD,87141068,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87141068,WEBEX,47282377,12,12,NULL,NULL,1,Teams,TEAM_SMALL_EAW_LONDON,CC_GBR_NON_NAMED_SOUTH_2
0.00,GRIFFIN CAPITAL CORPORATION,87141389,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87141389,WEBEX,47573968,36,1,6/14/2017,NULL,1,Account Manager,adamarsh,NORTH PACIFIC COM SELECT
518123.88,PATTERSON COMPANIES INC,87135425,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87135425,WEBEX,45436160,36,36,NULL,NULL,1,Account Manager,rboyts,NORTHWOODS MAJOR
15441.60,DEPARTMENT OF HEALTH PENNSYLVANIA,87137011,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87137011,WEBEX,47560119,12,12,5/14/2020,NULL,1,Account Manager,dburkhol,SLED-STATE PA Key L6
638.64,HERSIL SA LABORATORIOS INDUSTRIALES FARMACEUTICOS,87135096,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87135096,WEBEX,47596488,12,12,5/7/2020,NULL,1,Unallocated,Conflict Holding Bucket,US AND CANADA MISC
777.81,ANAFO NON RESIDENTIAL RESOURCES INC,87141405,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87141405,UMBRELLA,41742221,12,12,5/8/2020,NULL,1,Teams,TEAM_SMALL_CENTRAL II_SBSM,SBU_CAN_CENTRAL_SBSM2
4001.76,MTS SYSTEMS LTD,47107564325351,04/29/2020 00:00:00,NULL,MANUAL,XAAS,47107564325351,CISCO_ONE,NULL,36,36,4/29/2020,NULL,1,Unallocated,Tech Data,US Distribution L6
1512.00,UNIVERSIDAD SAN IGNACIO DE LOYOLA,87137061,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87137061,WEBEX,47586102,12,12,5/4/2020,NULL,1,Account Manager,davlewi2,SEL_PER_PS_EDUCATION
14065.20,SEE EGYPT,87102752,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87102752,VIPTELA,NULL,36,36,5/2/2020,NULL,1,Unallocated,METRA COMPUTER,EMEA Emrging_Disti_EG
2849.04,"MULTILINGUAL SOLUTIONS, INC",1300158451,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158451,WEBEX,1200231563,1,1,4/29/2020,NULL,1,Teams,USC-SB-NN PHILADELPHIA METRO,SBU_NN PHILADELPHIA METRO
-81.00,AMERICAN COLLEGE OF CLINICAL ENGINEERING,1300158504,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158504,WEBEX,1200230984,1,1,9/26/2019,NULL,1,Teams,USC-SB-NN PHILADELPHIA METRO,SBU_NN PHILADELPHIA METRO
18729.35,BONNEVILLE POWER ADMINISTRATION,87137343,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87137343,N9K_SW_SUB,42263171,36,36,NULL,NULL,1,Teams,DOE Northwest Team,FED-DOE NORTHWEST L6
576.00,OPPORTUNE LLP,87142895,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87142895,Duo Standard,47608960,12,12,5/1/2020,NULL,1,Teams,VS-US-COM-SOUTH-G-VSAM-35,S TEXAS COM MIDSIZE
-1188.00,"SoftInWay, Inc.",1300158512,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158512,WEBEX,1200231652,1,12,9/17/2019,NULL,1,Teams,USC-SB-NN GREATER NE,SBU_NN GREATER NE
3132.00,HR SOLUTIONS & SERVICES,1300158503,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158503,WEBEX,1200231115,1,1,4/30/2020,NULL,1,Teams,USC-SB-NN ROCKIES,SBU_NN ROCKIES
-936.00,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION,1300158455,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158455,WEBEX,1200231490,12,12,4/28/2019,NULL,1,Account Manager,tonimurp,SLED-NYC SELECT2-L6
6040.56,NORTHEAST COMMUNITY BANK,87142330,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87142330,WEBEX,47611988,60,46,3/14/2019,NULL,1,Teams,USC-SB-NN GREATER UPSTATE,SBU_NN GREATER UPSTATE
9280.19,VODAFONE NZ LTD,87142839,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87142839,VIPTELA,20729080,60,60,NULL,NULL,1,Unallocated,DATASTOR NZ LIMITED,NZ_POS CLAIMS TEAM
7200.00,CASA LEY SA DE CV,87142844,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87142844,Calabrio_SolutionsPlus,21006517,36,36,NULL,NULL,1,Account Manager,mgracia,CSL_MEX _NORTH_3
0.00,DAVIES COLLISON CAVE,87142463,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87142463,WEBEX,47595282,12,1,6/7/2019,NULL,1,Teams,AU X-SELL TEAM 6,SBU_ANZ_AU_VIC_PSR2
-360.49,BEINGWELL LIFESTYLE,1300158538,04/29/2020 00:00:00,NULL,MANUAL,XAAS,1300158538,WEBEX,1200220056,12,11,4/5/2020,NULL,1,Teams,USC-SB-NN NYC METRO DOWNTOWN,SBU_NN NYC METRO DOWNTOWN
5580.00,SPARK NEW ZEALAND TRADING LTD,87142558,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87142558,Threat Grid Appliance,20901339,12,12,5/1/2020,NULL,1,Account Manager,jesmcfad,NZ_SP_TELECOM_TM
236.34,BEST KK,87143318,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87143318,WEBEX,47577023,13,13,5/7/2020,NULL,1,Teams,JPN_SMALL_KANSAI_SHARED,JPN_COM_WEST_TMF_NN_TEAM
138.84,NAGASAKI ASSOCIATION OF TOWNS AND VILLAGES,87142567,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87142567,WEBEX,47582622,12,12,4/30/2020,NULL,1,Teams,JPN_SMALL_KYUSH_SHARED,JPN_COM_WEST_SMB_KS_TEAM
15752.88,FENG TAY ENTERPRISES COLTD,87128654,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87128654,WEBEX,20944354,12,12,4/30/2020,NULL,1,Account Manager,carinach,CSL_GC_TW_AM05
2709.60,ADMINISTRATIVE CONTROL & TRANSPARENCY AUTHORITY,87143537,04/29/2020 00:00:00,NULL,MANUAL,XAAS,87143537,WEBEX,47575722,12,12,4/30/2020,NULL,1,Teams,QAT _SMB TEAM_1,QATAR-PL-VEL
-333.00,Wakely Consulting Group,1300136131,04/30/2020 00:00:00,NULL,MANUAL,XAAS,1300136131,WEBEX,1200201306,1,NULL,2/23/2020,NULL,1,Teams,USC-SB-NN NORTH FLORIDA,SBU_NN NORTH FLORIDA
1475874.35,COLES SUPERMARKETS PTY LTD,87143333,04/30/2020 00:00:00,NULL,MANUAL,XAAS,87143333,WEBEX,19146331,60,60,NULL,NULL,1,Account Manager,roggreen,AU_ENT_WESFARMERS_VIC_TM
212.88,MEFAL PUBLIC LTD,87144297,04/30/2020 00:00:00,NULL,MANUAL,XAAS,87144297,WEBEX,47617562,12,12,5/4/2020,NULL,1,Account Manager,verotokr,CYPRUS_COMM_GNN
193.32,"NIPPON NUCLEAR FUEL DEVELOPMENT CO.,LTD.",87144105,04/30/2020 00:00:00,NULL,MANUAL,XAAS,87144105,WEBEX,47594345,12,12,4/3/2020,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM2_GEO_TEAM03_PL
360.36,MARKETING CENTER COMPANY LTD,87144110,04/30/2020 00:00:00,NULL,MANUAL,XAAS,87144110,WEBEX,47539606,12,12,5/11/2020,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM_GEO_TEAM02_PL
554.73,PACIFIC NET COLTD,87131752,04/30/2020 00:00:00,NULL,MANUAL,XAAS,87131752,UMBRELLA,47431295,12,5,10/8/2019,NULL,1,Teams,JPN X-SELL SBM1_TEAM 1,SBU_JPN_PSR14
443.04,HARVEST COMPANY LTD,87131761,04/30/2020 00:00:00,NULL,MANUAL,XAAS,87131761,WEBEX,47595847,12,12,4/23/2020,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM_GEO_TEAM01_PL
-34.94,VOLTAS LTD,50000241592101,04/30/2020 00:00:00,NULL,MANUAL,XAAS,50000241592101,WEBEX,19701643,12,1,5/31/2019,NULL,1,Account Manager,gakhetan,INDIA_ENT_ITS_AppD_MISCL6
326.03,3D INNOVATIONS LTD,1300158529,04/30/2020 00:00:00,NULL,MANUAL,XAAS,1300158529,WEBEX,1200231182,9,12,9/25/2019,NULL,1,Teams,TEAM_SMALL_EAW_LONDON,CC_GBR_NON_NAMED_SOUTH_2
135.48,NANTOU HOSPITALDEPARTMENT OF HEATHEXECUTIVE YUANROC,87143763,04/30/2020 00:00:00,NULL,MANUAL,XAAS,87143763,WEBEX,47579807,12,12,5/3/2020,NULL,1,Teams,VS-TW-CMD-VSAM03,TW_COMM_S_TCM_TM
135.48,MINISTRY OF HEALTH AND WELFARE CHIAYI HOSPITAL,87143766,04/30/2020 00:00:00,NULL,MANUAL,XAAS,87143766,WEBEX,47579819,12,12,5/3/2020,NULL,1,Teams,VS-TW-CMD-VSAM03,TW_COMM_S_TCM_TM
13068.00,ACCESS CLINICAL PARTNERS,87143822,04/30/2020 00:00:00,NULL,MANUAL,XAAS,87143822,UMBRELLA,40525977,12,12,5/10/2020,NULL,1,Teams,USC-SB-NN GA TN,SBU_NN GA TN
